0,Q,default/15247.java_elimina,57,80
40,R,selected/2240414.java_copyFromFileToFileUsingNIO,127,138,T3
41,R,selected/2027381.java_copyFromFileToFileUsingNIO,127,138,T3
42,R,selected/1480760.java_copyFromFileToFileUsingNIO,105,116,T3
43,R,selected/1303146.java_copyFromFileToFileUsingNIO,127,138,T3
44,R,selected/973687.java_copyFile,174,190,F
45,R,selected/653187.java_copyFile,45,56,T3
46,R,selected/920983.java_copyFile,188,205,T3
47,R,selected/2333916.java_copyFile,14,27,T3
48,R,selected/2380096.java_copyFile,91,117,F
49,R,selected/1538221.java_writeToFile,261,272,F
50,R,selected/2696195.java_copyFile,18,36,F
51,R,selected/2006571.java_copyFile,147,165,F
52,R,selected/1948447.java_copyFile,147,165,T3
53,R,selected/2231976.java_copyFile,42,53,F
54,R,selected/214880.java_copyFile,83,95,F
55,R,selected/2383916.java_copyFile,15,27,T3
56,R,selected/2239204.java_copyFile,33,45,F
57,R,selected/1253848.java_copyFile,33,45,F
58,R,selected/2484135.java_writeFileToFile,233,248,F
59,R,selected/1472052.java_copyFile,50,65,F
60,R,selected/1613178.java_copyFile,232,243,F
61,R,selected/224239.java_copyFile,22,43,T3
62,R,selected/2354960.java_copyFile,15,26,T3
63,R,selected/2347105.java_copyFile,129,146,F
64,R,selected/1126373.java_copyFile,107,122,T3
65,R,selected/2505802.java_upLoadFile,359,378,T3
66,R,selected/952509.java_copyFile,21,37,F
67,R,selected/2368764.java_copyFile,390,404,F
68,R,selected/42000.java_copyFile,49,64,T3
69,R,selected/2353261.java_copyFile,49,65,F
70,R,selected/1988725.java_copyFile,204,213,T3
71,R,selected/157770.java_copyFile,197,206,T3
72,R,selected/327063.java_copyFile,157,168,F
73,R,selected/2306882.java_copyFile,153,169,F
74,R,selected/1002110.java_copyFile,19,34,T3
75,R,selected/1073023.java_copyFile,458,468,F
76,R,selected/2090878.java_copyFile,71,88,F
77,R,selected/850830.java_onlyFileCopy,37,53,F
78,R,selected/2628117.java_copyFile,214,226,F
79,R,selected/974791.java_copyFile,89,115,F
80,R,selected/1712626.java_copyFile,98,123,F
81,R,selected/2741363.java_copyFile,237,256,T3
82,R,selected/2147346.java_copyFile,28,47,F
83,R,selected/374357.java_copy,147,160,T3
84,R,selected/2293723.java_copyFile,62,82,F
85,R,selected/1780127.java_copyFile,12,33,F
86,R,selected/1527267.java_copyFile,37,52,F
87,R,selected/2013251.java_prepareWorkingDirectory,33,62,F
88,R,selected/851422.java_savePage,14,27,F
89,R,selected/87099.java_copyFile,61,82,F
90,R,selected/1859364.java_copyServer,118,135,F
91,R,selected/234012.java_copyChannel,133,146,F
92,R,selected/2211044.java_copyFile,280,292,T3
93,R,selected/166275.java_copyFile,159,171,F
94,R,selected/2019311.java_copySmallFile,113,135,F
95,R,selected/1752530.java_copyFile,128,140,F
96,R,selected/1632727.java_copyFile,129,141,F
97,R,selected/2688879.java_copy,37,49,F
98,R,selected/215042.java_copy,58,70,T3
99,R,selected/2016782.java_copyFile,312,326,F
100,R,selected/417019.java_cloneFile,231,242,F

0,Q,selected/1398143.java_copyFile,185,196
1,R,selected/197938.java_copyFile,245,256,F
2,R,selected/91947.java_copyFile,61,72,T1
3,R,selected/760963.java_copyFile,29,40,T1
4,R,selected/652645.java_copyFile,35,46,T3
5,R,selected/332157.java_copyFile,480,491,F
6,R,selected/2705355.java_copyFile,1005,1016,F
7,R,selected/2564261.java_copyFile,93,104,F
8,R,selected/251951.java_copyFile,15,26,F
9,R,selected/221494.java_copyFile,39,50,T3
10,R,selected/1829489.java_copyFile,289,300,T1
11,R,selected/1574657.java_copyFile,111,122,T1
12,R,selected/1372098.java_copyFile,24,35,T1
13,R,selected/1339727.java_copyFile,21,32,T1
14,R,selected/1235420.java_copyFile,78,89,F
15,R,selected/1230451.java_copyFile,283,294,T1
16,R,selected/1221453.java_copyFile,21,32,T1
17,R,selected/1121084.java_copyFile,40,51,F
18,R,selected/1023723.java_copyFile,24,35,T1
19,R,selected/422665.java_copyFile,8,22,T3
20,R,selected/1558659.java_copyFile,969,980,T1
21,R,selected/699527.java_copyFile,23,34,T1
22,R,selected/749046.java_copyFile,23,34,F
23,R,selected/1236073.java_copyFile,145,156,F
24,R,selected/1011432.java_copyFile,596,607,F
25,R,selected/2631723.java_copyFile,112,123,T1
26,R,selected/2295586.java_copyFile,234,245,F
27,R,selected/1344848.java_copyFile,9,18,F
28,R,selected/775655.java_copyFile,713,722,T3
29,R,selected/2226703.java_copy,68,80,T3
30,R,selected/2181514.java_copyFile,120,131,F
31,R,selected/881437.java_copyFile,27,38,T2
32,R,selected/409069.java_copyFile,77,86,T3
33,R,selected/2727194.java_copyFile,129,144,F
34,R,selected/2512690.java_copyFile,53,68,T3
35,R,selected/1610044.java_copyFile,167,182,F
36,R,selected/2425328.java_copyFile,198,213,T3
37,R,selected/2715518.java_copyFile,122,137,F
38,R,selected/310688.java_copyFromFileToFileUsingNIO,127,138,F
39,R,selected/2393609.java_copyFromFileToFileUsingNIO,127,138,F
40,R,selected/2240414.java_copyFromFileToFileUsingNIO,127,138,T3
41,R,selected/2027381.java_copyFromFileToFileUsingNIO,127,138,T3
42,R,selected/1480760.java_copyFromFileToFileUsingNIO,105,116,T3
43,R,selected/1303146.java_copyFromFileToFileUsingNIO,127,138,T3
44,R,selected/973687.java_copyFile,174,190,F
45,R,selected/653187.java_copyFile,45,56,T3
46,R,selected/920983.java_copyFile,188,205,T3
47,R,selected/2333916.java_copyFile,14,27,T3
48,R,selected/2380096.java_copyFile,91,117,F
49,R,selected/1538221.java_writeToFile,261,272,F
50,R,selected/2696195.java_copyFile,18,36,F
51,R,selected/2006571.java_copyFile,147,165,F
52,R,selected/1948447.java_copyFile,147,165,T3
53,R,selected/2231976.java_copyFile,42,53,F
54,R,selected/214880.java_copyFile,83,95,F
55,R,selected/2383916.java_copyFile,15,27,T3
56,R,selected/2239204.java_copyFile,33,45,F
57,R,selected/1253848.java_copyFile,33,45,F
58,R,selected/2484135.java_writeFileToFile,233,248,F
59,R,selected/1472052.java_copyFile,50,65,F
60,R,selected/1613178.java_copyFile,232,243,F
61,R,selected/224239.java_copyFile,22,43,T3
62,R,selected/2354960.java_copyFile,15,26,T3
63,R,selected/2347105.java_copyFile,129,146,F
64,R,selected/1126373.java_copyFile,107,122,T3
65,R,selected/2505802.java_upLoadFile,359,378,T3
66,R,selected/952509.java_copyFile,21,37,F
67,R,selected/2368764.java_copyFile,390,404,F
68,R,selected/42000.java_copyFile,49,64,T3
69,R,selected/2353261.java_copyFile,49,65,F
70,R,selected/1988725.java_copyFile,204,213,T3
71,R,selected/157770.java_copyFile,197,206,T3
72,R,selected/327063.java_copyFile,157,168,F
73,R,selected/2306882.java_copyFile,153,169,F
74,R,selected/1002110.java_copyFile,19,34,T3
75,R,selected/1073023.java_copyFile,458,468,F
76,R,selected/2090878.java_copyFile,71,88,F
77,R,selected/850830.java_onlyFileCopy,37,53,F
78,R,selected/2628117.java_copyFile,214,226,F
79,R,selected/974791.java_copyFile,89,115,F
80,R,selected/1712626.java_copyFile,98,123,F
81,R,selected/2741363.java_copyFile,237,256,F
82,R,selected/2147346.java_copyFile,28,47,F
83,R,selected/374357.java_copy,147,160,T3
84,R,selected/2293723.java_copyFile,62,82,F
85,R,selected/1780127.java_copyFile,12,33,F
86,R,selected/1527267.java_copyFile,37,52,F
87,R,selected/2013251.java_prepareWorkingDirectory,33,62,F
88,R,selected/851422.java_savePage,14,27,F
89,R,selected/87099.java_copyFile,61,82,F
90,R,selected/1859364.java_copyServer,118,135,F
91,R,selected/234012.java_copyChannel,133,146,F
92,R,selected/2211044.java_copyFile,280,292,T3
93,R,selected/166275.java_copyFile,159,171,F
94,R,selected/2019311.java_copySmallFile,113,135,F
95,R,selected/1752530.java_copyFile,128,140,F
96,R,selected/1632727.java_copyFile,129,141,F
97,R,selected/2688879.java_copy,37,49,F
98,R,selected/215042.java_copy,58,70,T3
99,R,selected/2016782.java_copyFile,312,326,F
100,R,selected/417019.java_cloneFile,231,242,F

0,Q,selected/395885.java_getRandomGUID,38,72
1,R,selected/1132046.java_getRandomGUID,177,211,T1
2,R,selected/814095.java_getRandomGUID,38,72,T1
3,R,selected/807333.java_getRandomGUID,38,72,T1
4,R,selected/785238.java_getRandomGUID,43,77,T1
5,R,selected/783705.java_getRandomGUID,45,79,T1
6,R,selected/761324.java_getRandomGUID,41,75,F
7,R,selected/759664.java_getRandomGUID,41,75,F
8,R,selected/705884.java_getRandomGUID,38,72,T1
9,R,selected/453369.java_getRandomGUID,38,72,T1
10,R,selected/452587.java_getRandomGUID,41,75,T1
11,R,selected/384944.java_getRandomGUID,41,75,F
12,R,selected/349286.java_getRandomGUID,41,75,F
13,R,selected/2713526.java_getRandomGUID,41,75,F
14,R,selected/2704481.java_getRandomGUID,38,72,T1
15,R,selected/2650687.java_getRandomGUID,41,75,F
16,R,selected/2644786.java_getRandomGUID,135,169,T1
17,R,selected/2458021.java_getRandomGUID,41,75,F
18,R,selected/2376971.java_getRandomGUID,40,74,F
19,R,selected/2247413.java_getRandomGUID,38,72,F
20,R,selected/2181232.java_getRandomGUID,44,78,F
21,R,selected/2140231.java_getRandomGUID,44,78,F
22,R,selected/2054510.java_getRandomGUID,41,75,T1
23,R,selected/1919515.java_getRandomGUID,41,75,F
24,R,selected/149268.java_getRandomGUID,38,72,T1
25,R,selected/1394936.java_getRandomGUID,41,75,F
26,R,selected/1211389.java_getRandomGUID,38,72,F
27,R,selected/1499140.java_getRandomGUID,41,74,T3
28,R,selected/349715.java_getGUID,38,72,T2
29,R,selected/257145.java_getRandomGUID,73,107,T3
30,R,selected/1070751.java_getRandomGuid,118,152,F
31,R,selected/1967125.java_getRandomGUID,41,77,F
32,R,selected/1686285.java_getRandomGUID,41,77,T3
33,R,selected/1395286.java_getRandomGUID,41,77,F
34,R,selected/429329.java_getRandomGUID,49,83,F
35,R,selected/2128909.java_getRandomGUID,48,82,F
36,R,selected/1237185.java_getRandomGUID,41,76,T3
37,R,selected/256359.java_getRandomGUID,43,79,F
38,R,selected/1643697.java_getRandomGUID,60,92,F
39,R,selected/1436765.java_getRandomGUID,60,92,F
40,R,selected/1076602.java_getRandomGUID,60,92,F
41,R,selected/1623776.java_getRandomGUID,132,164,T3
42,R,selected/892708.java_getRandomGUID,143,179,T3
43,R,selected/1199750.java_getRandomGUID,45,75,T3
44,R,selected/156774.java_getRandomGuid,100,130,F
45,R,selected/166163.java_getRandomGUID,152,186,T3
46,R,selected/618241.java_getRandomGUID,47,79,F
47,R,selected/1802149.java_RandomGUID,38,67,F
48,R,selected/974745.java_newGuidSeed,106,148,F
49,R,selected/200121.java_generateGuid,15,59,F
50,R,selected/890643.java_generateGuid,25,69,F
51,R,selected/846744.java_getRandomGUID,107,144,F
52,R,selected/1306372.java_generate,62,92,T3
53,R,selected/2685005.java_genRandomGUID,54,90,F
54,R,selected/1615454.java_genRandomGUID,54,90,F
55,R,selected/1312685.java_genRandomGUID,54,90,F
56,R,selected/28173.java_generateGuid,33,52,F
57,R,selected/590058.java_getRandomGUID,77,111,T3
58,R,selected/526201.java_login,40,79,F
59,R,selected/1936990.java_checkHashBack,152,180,F
60,R,selected/470458.java_createUUID,472,503,F
61,R,selected/1628504.java_createUUID,472,503,F
62,R,selected/1560926.java_getRandomGUID,79,99,F
63,R,selected/1336170.java_toMD5,11,28,F
64,R,selected/478524.java_encodeHex,174,184,F
65,R,selected/560128.java_getInitialUUID,37,69,T3
66,R,selected/1625459.java_setChecksum,50,68,F
67,R,selected/1989640.java_getInitialUUID,37,68,T3
68,R,selected/629366.java_getBiopaxId,340,360,F
69,R,selected/1743402.java_getBiopaxId,493,513,F
70,R,selected/2608580.java_SHA1it,118,139,F
71,R,selected/209991.java_sha1sum,380,395,F
72,R,default/68920.java_getMD5Digest,134,158,F
73,R,default/135557.java_displayResponse,211,285,F
74,R,selected/38073.java_encrypt,26,41,F
75,R,selected/1937628.java_parseRelation,43,136,F
76,R,selected/1024608.java_digestToString,87,96,F
77,R,selected/1233411.java_toHex,286,295,F
78,R,selected/1697127.java_perform,34,81,F
79,R,selected/113439.java_decodeFile,220,374,F
80,R,selected/1553478.java_main,469,685,F
81,R,selected/2335269.java_generate,22,64,F
82,R,selected/2073430.java_toString,221,246,F
83,R,default/39160.java_toString,94,110,F
84,R,selected/833375.java_getMD5Code,36,51,F
85,R,selected/803380.java_stringToMD5,28,43,F
86,R,selected/2166580.java_stringToMD5,30,45,F
87,R,selected/1963974.java_ConflatePumsTractsPQTest,360,887,F
88,R,default/51897.java_main,63,201,F
89,R,default/47692.java_main,63,201,F
90,R,default/38562.java_main,63,201,F
91,R,default/24806.java_main,63,201,F
92,R,default/13529.java_main,63,201,F
93,R,default/112113.java_main,63,201,F
94,R,default/108890.java_main,63,201,F
95,R,default/103699.java_main,63,201,F
96,R,selected/384127.java_setChannelData,255,540,F
97,R,selected/2615926.java_toString,105,117,F
98,R,selected/2277558.java_method,1,1242,F
99,R,selected/438043.java_convertToBytes,134,216,F
100,R,selected/408570.java_transform,198,307,F

0,Q,selected/1574657.java_copyFile,111,122
1,R,selected/197938.java_copyFile,245,256,F
2,R,selected/91947.java_copyFile,61,72,T1
3,R,selected/760963.java_copyFile,29,40,T1
4,R,selected/652645.java_copyFile,35,46,T3
5,R,selected/332157.java_copyFile,480,491,F
6,R,selected/2705355.java_copyFile,1005,1016,F
7,R,selected/2564261.java_copyFile,93,104,F
8,R,selected/251951.java_copyFile,15,26,F
9,R,selected/221494.java_copyFile,39,50,T3
10,R,selected/1829489.java_copyFile,289,300,T1
11,R,selected/1398143.java_copyFile,185,196,F
12,R,selected/1372098.java_copyFile,24,35,T1
13,R,selected/1339727.java_copyFile,21,32,T1
14,R,selected/1235420.java_copyFile,78,89,F
15,R,selected/1230451.java_copyFile,283,294,T1
16,R,selected/1221453.java_copyFile,21,32,T1
17,R,selected/1121084.java_copyFile,40,51,F
18,R,selected/1023723.java_copyFile,24,35,T1
19,R,selected/422665.java_copyFile,8,22,T3
20,R,selected/1558659.java_copyFile,969,980,T1
21,R,selected/699527.java_copyFile,23,34,T1
22,R,selected/749046.java_copyFile,23,34,F
23,R,selected/1236073.java_copyFile,145,156,F
24,R,selected/1011432.java_copyFile,596,607,F
25,R,selected/2631723.java_copyFile,112,123,T1
26,R,selected/2295586.java_copyFile,234,245,F
27,R,selected/1344848.java_copyFile,9,18,F
28,R,selected/775655.java_copyFile,713,722,T3
29,R,selected/2226703.java_copy,68,80,T3
30,R,selected/2181514.java_copyFile,120,131,F
31,R,selected/881437.java_copyFile,27,38,T2
32,R,selected/409069.java_copyFile,77,86,T3
33,R,selected/2727194.java_copyFile,129,144,F
34,R,selected/2512690.java_copyFile,53,68,T3
35,R,selected/1610044.java_copyFile,167,182,F
36,R,selected/2425328.java_copyFile,198,213,T3
37,R,selected/2715518.java_copyFile,122,137,F
38,R,selected/310688.java_copyFromFileToFileUsingNIO,127,138,F
39,R,selected/2393609.java_copyFromFileToFileUsingNIO,127,138,F
40,R,selected/2240414.java_copyFromFileToFileUsingNIO,127,138,T3
41,R,selected/2027381.java_copyFromFileToFileUsingNIO,127,138,T3
42,R,selected/1480760.java_copyFromFileToFileUsingNIO,105,116,T3
43,R,selected/1303146.java_copyFromFileToFileUsingNIO,127,138,T3
44,R,selected/973687.java_copyFile,174,190,F
45,R,selected/653187.java_copyFile,45,56,T3
46,R,selected/920983.java_copyFile,188,205,T3
47,R,selected/2333916.java_copyFile,14,27,T3
48,R,selected/2380096.java_copyFile,91,117,F
49,R,selected/1538221.java_writeToFile,261,272,F
50,R,selected/2696195.java_copyFile,18,36,F
51,R,selected/2006571.java_copyFile,147,165,F
52,R,selected/1948447.java_copyFile,147,165,T3
53,R,selected/2231976.java_copyFile,42,53,F
54,R,selected/214880.java_copyFile,83,95,F
55,R,selected/2383916.java_copyFile,15,27,T3
56,R,selected/2239204.java_copyFile,33,45,F
57,R,selected/1253848.java_copyFile,33,45,F
58,R,selected/2484135.java_writeFileToFile,233,248,F
59,R,selected/1472052.java_copyFile,50,65,F
60,R,selected/1613178.java_copyFile,232,243,F
61,R,selected/224239.java_copyFile,22,43,T3
62,R,selected/2354960.java_copyFile,15,26,T3
63,R,selected/2347105.java_copyFile,129,146,F
64,R,selected/1126373.java_copyFile,107,122,T3
65,R,selected/2505802.java_upLoadFile,359,378,T3
66,R,selected/952509.java_copyFile,21,37,F
67,R,selected/2368764.java_copyFile,390,404,F
68,R,selected/42000.java_copyFile,49,64,T3
69,R,selected/2353261.java_copyFile,49,65,F
70,R,selected/1988725.java_copyFile,204,213,T3
71,R,selected/157770.java_copyFile,197,206,T3
72,R,selected/327063.java_copyFile,157,168,F
73,R,selected/2306882.java_copyFile,153,169,F
74,R,selected/1002110.java_copyFile,19,34,T3
75,R,selected/1073023.java_copyFile,458,468,F
76,R,selected/2090878.java_copyFile,71,88,F
77,R,selected/850830.java_onlyFileCopy,37,53,F
78,R,selected/2628117.java_copyFile,214,226,F
79,R,selected/974791.java_copyFile,89,115,F
80,R,selected/1712626.java_copyFile,98,123,F
81,R,selected/2741363.java_copyFile,237,256,F
82,R,selected/2147346.java_copyFile,28,47,F
83,R,selected/374357.java_copy,147,160,T3
84,R,selected/2293723.java_copyFile,62,82,F
85,R,selected/1780127.java_copyFile,12,33,F
86,R,selected/1527267.java_copyFile,37,52,F
87,R,selected/2013251.java_prepareWorkingDirectory,33,62,F
88,R,selected/851422.java_savePage,14,27,F
89,R,selected/87099.java_copyFile,61,82,F
90,R,selected/1859364.java_copyServer,118,135,F
91,R,selected/234012.java_copyChannel,133,146,F
92,R,selected/2211044.java_copyFile,280,292,T3
93,R,selected/166275.java_copyFile,159,171,F
94,R,selected/2019311.java_copySmallFile,113,135,F
95,R,selected/1752530.java_copyFile,128,140,F
96,R,selected/1632727.java_copyFile,129,141,F
97,R,selected/2688879.java_copy,37,49,F
98,R,selected/215042.java_copy,58,70,T3
99,R,selected/2016782.java_copyFile,312,326,F
100,R,selected/417019.java_cloneFile,231,242,F

0,Q,selected/1023723.java_copyFile,24,35
1,R,selected/197938.java_copyFile,245,256,F
2,R,selected/91947.java_copyFile,61,72,T1
3,R,selected/760963.java_copyFile,29,40,T1
4,R,selected/652645.java_copyFile,35,46,T3
5,R,selected/332157.java_copyFile,480,491,F
6,R,selected/2705355.java_copyFile,1005,1016,F
7,R,selected/2564261.java_copyFile,93,104,F
8,R,selected/251951.java_copyFile,15,26,F
9,R,selected/221494.java_copyFile,39,50,T3
10,R,selected/1829489.java_copyFile,289,300,T1
11,R,selected/1574657.java_copyFile,111,122,F
12,R,selected/1398143.java_copyFile,185,196,F
13,R,selected/1372098.java_copyFile,24,35,T1
14,R,selected/1339727.java_copyFile,21,32,T1
15,R,selected/1235420.java_copyFile,78,89,F
16,R,selected/1230451.java_copyFile,283,294,T1
17,R,selected/1221453.java_copyFile,21,32,T1
18,R,selected/1121084.java_copyFile,40,51,F
19,R,selected/422665.java_copyFile,8,22,T3
20,R,selected/1558659.java_copyFile,969,980,T1
21,R,selected/699527.java_copyFile,23,34,T1
22,R,selected/749046.java_copyFile,23,34,F
23,R,selected/1236073.java_copyFile,145,156,F
24,R,selected/1011432.java_copyFile,596,607,F
25,R,selected/2631723.java_copyFile,112,123,T1
26,R,selected/2295586.java_copyFile,234,245,F
27,R,selected/1344848.java_copyFile,9,18,F
28,R,selected/775655.java_copyFile,713,722,T3
29,R,selected/2226703.java_copy,68,80,T3
30,R,selected/2181514.java_copyFile,120,131,F
31,R,selected/881437.java_copyFile,27,38,T2
32,R,selected/409069.java_copyFile,77,86,T3
33,R,selected/2727194.java_copyFile,129,144,F
34,R,selected/2512690.java_copyFile,53,68,T3
35,R,selected/1610044.java_copyFile,167,182,F
36,R,selected/2425328.java_copyFile,198,213,T3
37,R,selected/2715518.java_copyFile,122,137,F
38,R,selected/310688.java_copyFromFileToFileUsingNIO,127,138,F
39,R,selected/2393609.java_copyFromFileToFileUsingNIO,127,138,F
40,R,selected/2240414.java_copyFromFileToFileUsingNIO,127,138,T3
41,R,selected/2027381.java_copyFromFileToFileUsingNIO,127,138,T3
42,R,selected/1480760.java_copyFromFileToFileUsingNIO,105,116,T3
43,R,selected/1303146.java_copyFromFileToFileUsingNIO,127,138,T3
44,R,selected/973687.java_copyFile,174,190,F
45,R,selected/653187.java_copyFile,45,56,T3
46,R,selected/920983.java_copyFile,188,205,T3
47,R,selected/2333916.java_copyFile,14,27,T3
48,R,selected/2380096.java_copyFile,91,117,F
49,R,selected/1538221.java_writeToFile,261,272,F
50,R,selected/2696195.java_copyFile,18,36,F
51,R,selected/2006571.java_copyFile,147,165,F
52,R,selected/1948447.java_copyFile,147,165,T3
53,R,selected/2231976.java_copyFile,42,53,F
54,R,selected/214880.java_copyFile,83,95,F
55,R,selected/2383916.java_copyFile,15,27,T3
56,R,selected/2239204.java_copyFile,33,45,F
57,R,selected/1253848.java_copyFile,33,45,F
58,R,selected/2484135.java_writeFileToFile,233,248,F
59,R,selected/1472052.java_copyFile,50,65,F
60,R,selected/1613178.java_copyFile,232,243,F
61,R,selected/224239.java_copyFile,22,43,T3
62,R,selected/2354960.java_copyFile,15,26,T3
63,R,selected/2347105.java_copyFile,129,146,F
64,R,selected/1126373.java_copyFile,107,122,T3
65,R,selected/2505802.java_upLoadFile,359,378,T3
66,R,selected/952509.java_copyFile,21,37,F
67,R,selected/2368764.java_copyFile,390,404,F
68,R,selected/42000.java_copyFile,49,64,T3
69,R,selected/2353261.java_copyFile,49,65,F
70,R,selected/1988725.java_copyFile,204,213,T3
71,R,selected/157770.java_copyFile,197,206,T3
72,R,selected/327063.java_copyFile,157,168,F
73,R,selected/2306882.java_copyFile,153,169,F
74,R,selected/1002110.java_copyFile,19,34,T3
75,R,selected/1073023.java_copyFile,458,468,F
76,R,selected/2090878.java_copyFile,71,88,F
77,R,selected/850830.java_onlyFileCopy,37,53,F
78,R,selected/2628117.java_copyFile,214,226,F
79,R,selected/974791.java_copyFile,89,115,F
80,R,selected/1712626.java_copyFile,98,123,F
81,R,selected/2741363.java_copyFile,237,256,F
82,R,selected/2147346.java_copyFile,28,47,F
83,R,selected/374357.java_copy,147,160,T3
84,R,selected/2293723.java_copyFile,62,82,F
85,R,selected/1780127.java_copyFile,12,33,F
86,R,selected/1527267.java_copyFile,37,52,F
87,R,selected/2013251.java_prepareWorkingDirectory,33,62,F
88,R,selected/851422.java_savePage,14,27,F
89,R,selected/87099.java_copyFile,61,82,F
90,R,selected/1859364.java_copyServer,118,135,F
91,R,selected/234012.java_copyChannel,133,146,F
92,R,selected/2211044.java_copyFile,280,292,T3
93,R,selected/166275.java_copyFile,159,171,F
94,R,selected/2019311.java_copySmallFile,113,135,F
95,R,selected/1752530.java_copyFile,128,140,F
96,R,selected/1632727.java_copyFile,129,141,F
97,R,selected/2688879.java_copy,37,49,F
98,R,selected/215042.java_copy,58,70,T3
99,R,selected/2016782.java_copyFile,312,326,F
100,R,selected/417019.java_cloneFile,231,242,F

0,Q,selected/2644786.java_getRandomGUID,135,169
1,R,selected/1132046.java_getRandomGUID,177,211,T1
2,R,selected/1070751.java_getRandomGuid,118,152,F
3,R,selected/814095.java_getRandomGUID,38,72,T1
4,R,selected/807333.java_getRandomGUID,38,72,T1
5,R,selected/785238.java_getRandomGUID,43,77,T1
6,R,selected/783705.java_getRandomGUID,45,79,T1
7,R,selected/761324.java_getRandomGUID,41,75,F
8,R,selected/759664.java_getRandomGUID,41,75,F
9,R,selected/705884.java_getRandomGUID,38,72,T1
10,R,selected/453369.java_getRandomGUID,38,72,T1
11,R,selected/452587.java_getRandomGUID,41,75,T1
12,R,selected/395885.java_getRandomGUID,38,72,F
13,R,selected/384944.java_getRandomGUID,41,75,F
14,R,selected/349286.java_getRandomGUID,41,75,F
15,R,selected/2713526.java_getRandomGUID,41,75,F
16,R,selected/2704481.java_getRandomGUID,38,72,T1
17,R,selected/2650687.java_getRandomGUID,41,75,F
18,R,selected/2458021.java_getRandomGUID,41,75,F
19,R,selected/2376971.java_getRandomGUID,40,74,F
20,R,selected/2247413.java_getRandomGUID,38,72,F
21,R,selected/2181232.java_getRandomGUID,44,78,F
22,R,selected/2140231.java_getRandomGUID,44,78,F
23,R,selected/2054510.java_getRandomGUID,41,75,T1
24,R,selected/1919515.java_getRandomGUID,41,75,F
25,R,selected/149268.java_getRandomGUID,38,72,T1
26,R,selected/1394936.java_getRandomGUID,41,75,F
27,R,selected/1211389.java_getRandomGUID,38,72,F
28,R,selected/349715.java_getGUID,38,72,T2
29,R,selected/1499140.java_getRandomGUID,41,74,F
30,R,selected/257145.java_getRandomGUID,73,107,T3
31,R,selected/1967125.java_getRandomGUID,41,77,F
32,R,selected/1686285.java_getRandomGUID,41,77,T3
33,R,selected/1395286.java_getRandomGUID,41,77,F
34,R,selected/429329.java_getRandomGUID,49,83,F
35,R,selected/2128909.java_getRandomGUID,48,82,F
36,R,selected/1237185.java_getRandomGUID,41,76,T3
37,R,selected/256359.java_getRandomGUID,43,79,F
38,R,selected/1643697.java_getRandomGUID,60,92,F
39,R,selected/1436765.java_getRandomGUID,60,92,F
40,R,selected/1076602.java_getRandomGUID,60,92,F
41,R,selected/1623776.java_getRandomGUID,132,164,F
42,R,selected/892708.java_getRandomGUID,143,179,T3
43,R,selected/1199750.java_getRandomGUID,45,75,T3
44,R,selected/156774.java_getRandomGuid,100,130,F
45,R,selected/166163.java_getRandomGUID,152,186,T3
46,R,selected/618241.java_getRandomGUID,47,79,F
47,R,selected/1802149.java_RandomGUID,38,67,F
48,R,selected/974745.java_newGuidSeed,106,148,F
49,R,selected/200121.java_generateGuid,15,59,F
50,R,selected/846744.java_getRandomGUID,107,144,F
51,R,selected/890643.java_generateGuid,25,69,F
52,R,selected/1306372.java_generate,62,92,F
53,R,selected/2685005.java_genRandomGUID,54,90,F
54,R,selected/1615454.java_genRandomGUID,54,90,F
55,R,selected/1312685.java_genRandomGUID,54,90,F
56,R,selected/28173.java_generateGuid,33,52,F
57,R,selected/590058.java_getRandomGUID,77,111,T3
58,R,selected/526201.java_login,40,79,F
59,R,selected/470458.java_createUUID,472,503,F
60,R,selected/1628504.java_createUUID,472,503,F
61,R,selected/1560926.java_getRandomGUID,79,99,F
62,R,selected/1936990.java_checkHashBack,152,180,F
63,R,selected/478524.java_encodeHex,174,184,F
64,R,selected/1336170.java_toMD5,11,28,F
65,R,selected/560128.java_getInitialUUID,37,69,T3
66,R,selected/1625459.java_setChecksum,50,68,F
67,R,selected/1989640.java_getInitialUUID,37,68,T3
68,R,selected/629366.java_getBiopaxId,340,360,F
69,R,selected/1743402.java_getBiopaxId,493,513,F
70,R,selected/2608580.java_SHA1it,118,139,F
71,R,selected/209991.java_sha1sum,380,395,F
72,R,default/68920.java_getMD5Digest,134,158,F
73,R,default/135557.java_displayResponse,211,285,F
74,R,selected/1697127.java_perform,34,81,F
75,R,selected/1024608.java_digestToString,87,96,F
76,R,selected/1937628.java_parseRelation,43,136,F
77,R,selected/38073.java_encrypt,26,41,F
78,R,selected/113439.java_decodeFile,220,374,F
79,R,selected/1233411.java_toHex,286,295,F
80,R,selected/1553478.java_main,469,685,F
81,R,selected/2335269.java_generate,22,64,F
82,R,selected/2073430.java_toString,221,246,F
83,R,default/39160.java_toString,94,110,F
84,R,selected/1963974.java_ConflatePumsTractsPQTest,360,887,F
85,R,default/51897.java_main,63,201,F
86,R,default/47692.java_main,63,201,F
87,R,default/38562.java_main,63,201,F
88,R,default/24806.java_main,63,201,F
89,R,default/13529.java_main,63,201,F
90,R,default/112113.java_main,63,201,F
91,R,default/108890.java_main,63,201,F
92,R,default/103699.java_main,63,201,F
